420
560
105340,&
84604,B
133147,:
106974,#
113884,$
100100,*
98471,$
191468,;
93646,B
65958,B
25219,#
176365,W
187517,o
47245,@
210124,;
127426,M
79211,*
208350,;
182087,=
65146,$
160268,*
6442,*
186525,O
4130,-
103595,B
128354,;
173235,,
226503,-
22798,B
109089,B
233457,*
93943,$
206623,o
210500,=
220919,=
122628,O
80631,$
13492,;
78213,.
108844,M
101306,:
95978,B
220336,o
37119,o
51164,W
105238,*
149277,%
205845,W
118252,+
154952,B
196504,B
15981,o
147597,@
151354,#
92318,$
17083,;
178253,o
47085,W
109356,%
181732,%
151480,O
41403,B
79168,-
155375,@
125875,,
202731,W
50368,+
26577,-
207665,B
168508,o
68705,O
142019,#
165907,+
220779,+
200861,+
107561,&
30241,M
101705,%
187492,-
227224,*
175298,;
207238,-
115035,B
57892,0
131243,,
82082,#
166306,0
148495,#
23782,o
87413,$
134645,&
135047,&
90062,B
152133,*
31048,=
191105,%
229714,+
78453,@
89576,B
225601,=
70747,+
105604,W
65085,+
173153,*
223381,o
99820,W
75136,%
100182,.
139664,B
105589,B
123430,&
112065,$
27883,%
59270,0
10299,,
141633,B
53551,B
218675,-
167165,o
87822,&
49709,B
6174,B
69362,B
192654,B
56391,B
231362,*
9734,:
3692,*
195183,0
131909,O
106723,@
89111,&
154866,+
54343,%
227691,+
125808,o
159836,#
38320,0
88608,M
172517,=
74075,%
125612,B
229634,+
22161,0
79466,&
14761,-
210730,:
43861,%
60275,B
96337,@
83065,%
200986,+
189743,+
132052,.
62313,*
227352,O
98348,B
146244,B
123559,+
64799,B
99918,$
160620,o
13934,B
131004,W
134332,.
42140,o
169420,O
11295,*
124497,B
128680,,
174807,O
227365,+
29406,o
209214,+
100451,W
9044,+
118169,O
179188,B
74300,B
125964,0
7299,B
191971,:
81632,B
90422,B
8753,o
196694,O
195975,%
211191,=
78938,B
94675,B
209299,#
100658,M
153230,B
15808,+
63610,%
121550,&
219606,:
122416,&
197412,B
51817,M
58620,B
155573,%
62552,B
68849,B
42589,$
123660,M
192839,;
141659,O
55422,0
11927,o
49098,*
6733,%
184713,B
2107,B
214282,:
227563,$
224512,+
232562,o
26580,-
106499,B
211529,&
61612,W
27026,#
53323,B
52195,:
104564,B
42989,B
211922,,
102096,B
201446,.
74135,B
53497,$
1750,*
174652,;
49578,%
179450,M
1484,0
231473,B
161659,B
179443,W
57623,,
147753,.
54174,W
216167,#
80654,&
31835,$
138764,,
46257,-
90370,&
70176,;
217042,-
117403,o
144871,:
40421,M
853,@
209271,B
79792,M
3569,-
105907,&
91647,W
82179,B
190316,W
231993,@
49301,@
167521,@
32650,%
6125,B
7250,B
137840,W
99282,&
222949,=
77740,W
1579,+
121798,O
188187,M
123416,M
176784,;
189144,@
74871,B
106263,&
220626,0
88432,$
137210,M
182980,=
126517,0
90782,B
58738,B
10078,B
115040,B
208646,+
12100,$
199012,;
180568,+
103087,B
230200,:
103733,B
104606,O
134045,;
20822,M
25146,$
166645,&
11785,B
226560,;
37680,+
218257,;
99264,&
138942,%
191965,o
218753,.
7898,-
187863,0
225443,=
78706,0
90573,B
68352,@
95992,B
225515,0
45796,@
55103,M
234711,+
200968,+
185080,*
30235,B
223128,:
289,@
67253,M
90970,%
24400,%
222556,:
26635,,
145032,M
74422,$
193641,;
199114,*
46487,*
120477,o
132428,o
156702,#
62109,:
62796,W
113752,W
125100,B
234638,-
1839,o
191216,%
224300,+
159126,#
142717,M
132944,;
168193,.
113444,B
164361,o
152328,*
74626,$
4274,O
51554,%
89510,B
12568,;
225168,O
127303,$
212433,0
31499,&
124276,M
154134,%
146569,.
11439,,
180905,0
3240,&
172199,*
41254,*
112627,%
12005,:
192155,*
220733,*
97436,B
38881,%
150601,B
86350,@
202274,#
13633,-
2754,B
151460,&
190386,+
67055,@
51852,#
188296,+
193515,=
177915,;
59401,&
213974,*
120913,B
181355,@
199386,o
122096,&
162140,B
217648,;
118120,B
141313,,
39229,%
84600,B
211887,*
14994,B
185864,,
46640,@
85199,$
132374,*
28742,=
46132,W
18462,$
43035,+
186544,:
203548,M
192797,#
99393,#
104138,=
158446,B
171740,+
222896,o
123119,*
203527,+
32028,+
114755,&
174803,+
71346,@
208566,,
48735,#
185019,+
34861,0
146931,.
146556,,
227942,O
131175,,
34015,M
36858,0
199870,*
53083,B
119092,+
211930,,
11169,&
194381,+
152033,%
115939,M
129326,%
1546,+
7278,B
53106,B
128273,#
52312,W
127810,$
25075,M
81486,@
162226,0
136763,W
155340,-
57036,.
20291,*
67315,&
20922,+
219052,.
46222,+
114224,B
113464,B
63918,@
141297,.
221132,-
135724,O
67294,O
27312,M
156489,M
207529,%
227362,+
35462,;
49764,&
21203,&
59162,&
15104,B
130517,0
77858,W
77542,O
113443,B
223481,*
217211,O
118757,B
222448,+
207365,.
11076,B
168610,B
55543,B
142345,W
181587,+
170923,M
109323,W
85649,$
183398,#
224735,=
73314,&
148587,-
226545,=
37280,W
148146,%
171938,;
52058,-
123548,%
149113,#
230120,0
63391,B
93236,%
207972,W
42377,*
188197,B
188484,.
157974,W
133437,-
27397,B
234731,*
72660,B
190116,+
73671,%
42477,o
206343,B
28041,#
212340,o
185099,+
52537,B
44960,*
3369,B
90478,B
141397,*
186657,-
18852,W
209082,@
196587,+
25138,&
41095,#
166452,-
44467,0
51601,=
34834,@
59535,B
231887,+
56284,O
98582,$
136703,M
210529,o
204276,*
91540,B
136769,B
60136,%
160263,B
191253,=
201653,@
53749,*
95993,B
44844,M
59145,+
49777,B
39239,W
71730,@
48815,:
154564,+
96289,B
38023,o
146433,B
43514,M
214310,M
73621,o
79140,$
107491,,
29208,o
212976,-
117365,B
219801,O
147589,B
202566,-
47924,,
32717,O
178666,+
31545,o
184374,+
87133,%
109652,B
111098,B
44004,&
51207,0
191416,B
111160,B
31044,*
11892,0
215977,:
148114,$
90711,B
2643,-
34989,o
121335,*
15387,+
89206,@
77302,&
32165,#
191310,O
181398,O
90277,@
134701,*
173993,:
84741,$
213729,,
73617,.
213588,=
147585,0
87765,$
99557,B
65232,B
59256,o
166784,#
52160,+
156942,B
112645,#
8065,.
204256,o
29681,@
118324,B
43446,M
32428,B
128359,.
65246,#
182713,=
137631,=
44313,@
207277,:
19970,B
52912,%
150535,.
45925,o
216577,*
115709,o
219078,;
227345,0
60904,B
217017,=
91955,B
97460,$
55229,+
62190,W
217913,+
134245,:
212383,;
123648,.
85204,#
166051,0
173885,B
33290,*
225800,+
45883,o
60457,.
13735,0
130662,+
50813,&
20646,M
50157,%
164161,+
130852,B
104544,.
99059,+
56381,B
30849,%
4171,;
108079,0
165861,B
84226,*
157410,B
142250,B
32870,0
10909,+
131974,B
230339,@
134125,B
78007,%
176938,+
234052,:
77609,W
31763,$
136375,&
80058,B
124883,M
46075,#
3563,=
38765,@
118101,B
143101,B
123459,o
131493,.
150444,O
10278,=
177190,0
18461,B
106118,+
69122,0
44597,&
176940,&
186101,+
144420,B
197538,#
96038,*
125757,W
174339,+
113016,&
44806,B
153121,o
134662,=
223631,+
210005,o
37394,$
206695,-
234464,:
224584,#
180211,+
189414,M
39987,O
79842,O
172979,.
112823,o
133333,&
216561,*
108430,*
171667,B
109800,$
156438,-
48306,@
76749,B
24951,-
108459,,
208610,.
220175,*
124013,=
50991,0
205150,%
140991,,
42816,B
1892,;
22286,%
206303,#
5379,B
229153,+
196022,M
65501,B
76392,.
151766,O
75285,.
192249,%
13375,B
34624,W
216054,;
217572,*
168145,0
141832,+
101845,$
43157,$
192351,=
135323,O
147602,&
215728,o
58404,.
45411,&
12058,@
84309,*
58175,$
104412,B
17689,+
23025,o
70043,W
190371,+
31995,W
965,+
170090,O
142904,W
138485,#
114783,&
151673,O
11418,:
228180,:
111101,W
121181,0
199553,B
225697,@
91395,B
154169,B
133645,o
119999,M
6464,@
98372,-
64784,B
183760,o
81095,B
5919,$
10678,+
215269,-
10205,#
174739,+
194432,#
108752,@
60730,W
110198,$
47623,M
111894,#
65382,$
220757,*
53810,#
217797,o
89945,W
188885,o
89710,M
189672,-
49326,%
220112,-
190437,*
40912,W
142356,M
128964,W
43105,+
106545,W
143018,&
5858,-
223101,O
26038,;
117839,,
234977,O
45708,B
223661,#
215120,;
164324,&
32259,B
192112,0
231337,+
76341,=
218961,*
39310,%
91562,+
171782,&
209084,M
112773,B
34785,%
49757,$
33887,#
199770,B
229147,+
194039,+
3061,=
144657,.
122087,#
26488,#
216961,-
144734,&
181478,:
105392,M
82360,B
180226,@
86806,B
111359,+
154829,B
133989,o
193512,o
71962,,
205511,@
189062,W
11601,#
9985,B
64292,,
139906,.
855,W
68428,O
86642,$
68248,B
131751,.
217243,+
150278,.
19465,$
55354,0
135148,.
177298,B
171294,.
141199,M
196378,O
90651,B
61713,@
96274,+
186016,B
107782,W
127572,.
232571,+
6346,o
221000,+
26447,*
72854,@
118280,@
202745,@
30272,0
11283,+
45497,B
218090,+
93140,W
133728,.
68647,#
129305,&
230685,%
78123,M
10611,&
216097,;
45633,O
163740,=
117573,W
169434,O
125885,.
40121,O
132431,=
177979,,
215248,*
147788,B
165405,.
206977,O
148838,;
104126,O
231514,+
189180,+
99450,-
94642,B
171410,;
40934,$
226103,o
216011,@
229796,B
134792,:
163260,B
86181,$
4618,+
227272,*
222589,-
2324,o
230872,-
137925,&
16404,#
8283,0
142135,,
96275,.
105028,B
43771,B
54086,.
154095,%
39019,B
196097,0
171720,B
67599,B
140613,0
159312,%
60841,B
67153,B
149244,M
35761,B
176741,*
153634,=
57559,B
66586,+
185436,;
183236,&
199391,o
13487,=
15558,B
63694,0
139860,.
170300,B
23711,o
126478,*
175803,B
112008,.
67888,+
179742,+
108427,B
185676,B
51900,0
147880,O
215603,,
177100,W
37904,$
48633,B
224577,+
110349,%
3145,o
124181,,
82589,M
225142,+
85595,B
126858,*
166203,.
93357,M
87389,B
98590,B
47827,#
123608,.
123439,=
225964,-
145441,:
90923,$
127964,B
195906,-
43260,o
65237,+
37499,%
58422,M
28734,0
68103,0
144820,W
118526,-
52260,@
134415,@
156149,0
8023,O
5929,B
72050,O
48318,%
80708,%
193497,+
172257,+
139518,#
41677,M
76954,;
115038,$
190518,M
20760,M
31593,-
111649,&
127179,#
211116,#
56580,@
40545,#
16426,o
106724,M
86804,$
136159,W
1446,M
120589,B
56231,$
60937,+
158297,M
85571,B
80241,M
151133,B
158439,B
86463,O
68046,#
64454,&
24887,-
163292,O
150779,%
131270,;
199569,=
204265,o
128517,o
202799,M
178721,=
182711,O
218883,%
233990,o
50221,o
229853,;
108604,@
210934,:
39890,M
167663,0
28279,O
156857,B
55615,M
43974,M
208012,-
109730,+
1066,%
9549,M
17997,0
133824,B
75751,%
185793,.
101704,%
67196,B
111048,B
124094,&
57788,W
95802,+
97903,B
33193,*
195147,*
24354,-
193874,0
198445,-
7090,O
97077,0
50783,*
103665,$
129525,B
150336,O
147980,#
33946,=
163084,0
121067,%
179207,:
213527,:
186868,+
193545,o
130347,:
38618,M
61308,%
9658,M
107085,B
85773,+
234128,:
135231,o
33803,=
154205,-
82204,B
192333,-
166436,+
68458,@
78109,O
152464,@
10737,$
148479,M
229843,+
216552,M
191023,o
115293,#
108999,+
59575,%
92325,B
101691,B
153862,%
4717,.
197575,+
127771,W
164489,B
156010,@
97394,,
58249,$
127145,@
186099,O
87902,B
58085,B
174917,.
209824,0
75719,@
167748,M
115620,@
100201,B
94186,B
129339,O
131088,W
89908,O
216865,O
10215,B
83853,$
37011,M
47039,o
21957,+
221903,+
66271,M
147529,O
80851,*
183589,$
134296,,
210841,,
73527,%
56541,*
31377,0
83933,B
101012,&
84831,M
121742,B
22030,+
35647,0
138048,$
40175,&
84995,&
179496,$
38515,M
173049,*
52121,0
162228,%
170293,#
48725,@
234938,O
193283,O
67930,:
173931,B
10527,B
124605,B
223358,-
185331,+
225695,*
102179,.
221060,0
147527,O
1669,B
45447,.
159194,M
146734,O
67547,:
50879,B
159803,;
121414,O
164965,B
196562,M
107829,&
1756,o
154591,B
138553,o
166909,+
170605,.
103439,&
101196,&
94979,B
125926,$
188572,.
98702,&
130896,:
107021,&
53248,#
208216,B
167872,,
13861,B
146430,B
96767,B
145566,B
16630,B
77584,0
5722,+
134963,M
49345,#
125457,B
150581,&
80400,*
63975,$
2861,B
185115,B
133960,@
194245,*
97716,=
1905,,
51393,$
16263,0
131659,&
129994,M
74627,&
21306,M
219282,+
5882,+
137355,B
221572,M
163275,$
80136,M
216106,=
74815,B
167728,%
195891,B
178630,B
189737,&
40280,O
91996,M
62625,:
187939,+
7487,;
146913,W
2574,B
48183,B
107958,B
217743,o
212388,=
153027,B
76481,#
200520,O
24340,-
154207,+
234820,+
80332,*
164559,+
36891,B
154102,W
3471,-
32579,0
118866,M
75650,@
46703,M
199495,W
183475,M
87786,&
190735,:
196395,-
105886,W
190902,#
4550,=
180827,.
20622,$
174239,&
18779,O
111937,+
62851,B
175497,0
221148,O
171354,.
25637,M
183223,#
118756,B
63562,0
62886,;
109519,B
14100,+
137149,B
162801,o
158031,B
197384,+
198034,+
173763,o
76907,o
92827,&
173688,+
59983,M
232222,;
27474,%
185301,o
57205,0
140739,+
179542,%
211079,,
211090,0
102781,@
37663,W
161714,-
187674,+
165325,+
36876,#
80142,0
1744,o
150639,$
234332,+
169087,;
139447,#
190538,+
198410,,
136938,B
216055,;
110939,W
63828,B
182843,*
151928,#
224918,,
207951,*
211377,:
15197,O
26438,+
16121,B
140807,B
54873,B
36830,B
36320,%
187079,0
176439,B
224329,O
223069,:
54017,W
97137,B
21647,B
109170,*
52646,&
49530,@
177487,%
163383,B
79529,&
76938,+
205917,.
164272,;
128543,O
154930,W
92396,B
233452,*
135309,*
152879,+
27793,&
57503,B
83389,B
161033,B
80222,#
180256,=
13564,W
60626,;
75353,#
227359,@
167796,;
68781,+
58709,-
203782,B
32737,o
190258,,
85472,%
42421,O
227752,o
165993,@
88293,O
54766,$
25063,%
199642,=
70384,o
199080,+
139135,+
233430,o
221007,W
91711,$
57743,@
29073,B
205562,*
94341,+
232563,*
98750,#
188842,;
233073,.
161087,:
224024,O
230100,o
25266,M
214147,-
35930,%
33510,B
203811,%
124369,O
76509,o
3834,M
29444,%
16769,$
155141,O
143367,-
233176,+
92990,B
169562,=
3793,@
40830,#
126586,+
17138,B
179678,%
135350,,
121104,B
89330,+
21473,O
174660,.
109373,B
122955,B
156909,+
123962,-
83249,;
43393,%
118536,;
153733,#
136848,*
164822,:
176172,B
216485,0
206097,-
217240,+
104519,+
171818,+
47937,:
109508,B
107902,.
235108,#
40401,B
31512,*
42173,+
161561,0
46534,0
227909,O
84109,@
169604,:
63089,+
220747,0
136031,B
152256,O
196335,M
43545,B
209618,:
185919,o
203449,M
48145,+
85639,&
96292,B
184826,B
148689,0
175669,:
26828,B
169365,W
156034,,
28215,o
193196,O
60561,#
183607,#
204118,=
64546,.
220529,,
137273,M
98181,O
119377,B
18054,%
175406,=
140250,B
110856,B
10921,+
159033,B
29548,B
144389,.
61384,*
209750,:
14926,0
165262,+
144051,B
90640,$
128728,M
92474,W
19792,=
95383,$
57768,*
57460,O
19079,W
112433,B
86672,&
30671,&
122896,O
27497,B
83498,$
196946,,
82596,@
157994,#
160047,@
87914,B
39800,&
125499,0
222927,+
24035,W
11096,B
166212,.
4561,0
220502,o
24264,o
195687,@
11713,B
184724,#
65458,B
20980,+
2684,+
48545,o
130488,#
111958,+
120382,0
226096,.
48954,%
152068,W
63776,B
75536,M
159766,B
212593,B
58401,=
167092,%
126774,+
32667,%
136624,B
36933,%
116197,M
82058,,
12387,+
12310,&
29906,;
142419,+
170966,-
170178,+
36732,$
6537,O
213372,o
147044,%
205093,%
178190,W
72255,B
143258,,
233051,.
90616,&
163263,B
162505,*
61918,.
206101,;
23650,*
150139,B
225229,:
179812,-
130438,B
52454,O
132661,$
42604,$
145718,B
174029,o
93194,B
198883,O
128094,.
233882,+
147041,&
168287,#
130705,+
225236,-
144386,,
226431,@
173465,+
3587,,
180091,+
86854,&
16517,*
172722,%
189519,*
188319,O
26637,-
152756,:
179046,.
2465,,
215960,+
29538,%
30449,=
16225,B
27904,B
81968,o
73381,B
97420,B
204724,W
183434,#
195704,B
12948,*
12167,#
197099,O
66799,:
81977,O
136623,B
16416,0
15778,+
133052,#
184065,*
146920,+
71152,&
8566,-
133883,&
63591,B
6893,:
181543,@
116410,B
201985,,
14350,$
140235,B
168359,+
82852,B
75074,M
183411,#
213808,.
24344,:
200925,=
125761,B
129100,+
179471,*
96747,$
160283,B
76591,B
84028,&
66182,B
4915,%
204248,.
43823,o
2556,&
113663,B
119752,*
23117,O
164934,O
23396,%
110987,M
88936,&
119367,*
12584,*
105435,B
166217,W
24349,;
192300,=
133368,W
156368,M
218161,:
37410,#
216247,;
61265,B
123187,B
153645,:
148112,B
180570,%
177717,.
200243,B
233593,.
192841,,
149536,%
101768,B
50112,0
222899,o
122175,B
31577,=
224287,+
2177,@
26490,O
134535,B
81336,@
86605,*
41951,@
234159,.
232977,#
30035,B
67277,%
38548,B
194532,;
156209,+
195309,*
191005,o
175853,B
122519,.
224989,=
81321,0
61750,;
110429,B
156503,$
199989,o
167053,.
118812,*
71089,B
150861,B
120176,B
225272,,
202292,0
85665,$
226367,-
186848,;
176001,+
189525,=
63639,B
202611,B
73979,B
194336,$
130460,M
71032,&
213038,:
43178,@
35803,#
97350,B
180338,*
52643,B
35265,%
160697,B
54872,@
25278,@
8168,W
52112,M
104758,O
138114,+
134766,o
137746,B
100214,.
107641,*
137549,B
218202,*
225041,+
126644,B
131536,W
51608,O
21837,B
177043,O
96113,B
220564,+
141246,@
38478,W
83030,M
213832,-
117141,B
103272,0
133756,M
193017,;
53257,O
203038,B
152194,*
22801,$
115609,B
34899,o
209971,0
96712,$
148990,*
155137,B
52419,B
155296,,
132603,:
87031,#
65133,B
5212,W
11620,o
197326,+
53,0
204697,B
169756,+
189740,*
29421,-
186724,B
110163,.
20191,$
134295,:
10626,&
51535,@
148017,,
119700,.
213690,.
116086,B
181985,%
17546,o
32081,o
23645,+
109341,$
21504,=
183407,&
66531,,
12809,B
100830,O
79575,W
7307,$
17846,&
81094,B
19299,*
162542,0
1233,*
71676,B
229200,-
164525,=
196102,o
105149,%
47057,B
32056,B
158622,$
57764,@
9764,,
63567,%
131452,,
70386,o
83326,B
181921,B
166865,+
200891,O
137935,=
121324,%
168629,%
193933,@
19411,B
107763,B
217522,+
181780,&
233091,,
120900,B
118566,.
127558,,
99343,W
73025,W
82342,&
34399,o
212073,,
63986,.
216443,+
158805,B
21213,B
185201,*
184645,.
133119,;
179871,:
164507,0
91649,@
171259,:
232215,-
204633,&
48865,M
226069,0
187423,*
77807,B
78941,B
152548,B
80449,:
56666,:
145811,*
62307,:
150419,o
189916,#
118879,&
197485,%
43504,@
202020,*
17233,B
129958,%
83801,@
231790,*
129368,=
39139,o
61862,W
159408,;
233898,=
148801,:
134973,*
94561,B
147659,B
4137,:
57448,+
160702,B
24218,+
203593,+
92777,0
162640,@
72373,$
145236,:
118281,%
163156,;
22779,B
172786,B
13081,;
104090,+
67360,:
134877,o
46724,o
150222,0
62635,+
70528,$
142965,@
185851,%
104713,B
34121,B
126592,o
6350,=
83830,%
211717,*
127042,o
4998,B
21670,B
88335,B
8990,&
31854,B
2686,%
85637,$
139799,%
76695,B
65600,W
111583,B
141330,%
59631,#
193063,@
97624,B
165339,B
190176,;
212313,*
50231,O
187179,O
156773,B
185396,=
157885,B
134373,+
33047,@
131983,M
40939,M
162316,+
200555,*
103931,#
109749,B
129667,%
229494,-
66855,B
193099,-
93455,B
137888,%
137021,B
179940,O
105077,@
199540,:
205035,B
203659,B
190567,*
132838,&
170541,B
127878,=
212304,0
211343,0
160160,B
146148,B
24828,=
190570,=
132896,o
117297,B
16882,#
220035,#
179398,+
220489,@
211405,;
189063,B
183455,#
195264,o
222951,+
183112,+
52231,B
20396,;
176604,o
175351,*
207704,%
7778,@
74003,W
33039,M
1169,O
76786,#
90665,B
169664,;
132682,B
188967,o
51061,;
117273,B
158816,+
216428,-
6688,B
108351,W
40764,&
229177,0
165940,.
213056,O
94722,B
205297,&
212169,,
201532,B
177927,;
209086,B
127139,#
41826,@
214307,+
229727,;
14752,=
218670,+
97993,$
165056,0
70393,#
144418,W
172314,:
102864,.
196501,=
105568,B
135787,=
99408,%
24736,#
30855,#
37073,%
193313,*
30890,%
174005,,
47133,:
168083,B
32319,M
195789,+
29233,*
57084,O
170222,;
219400,:
98641,B
19656,#
59854,B
15519,&
164164,B
133541,O
183738,*
127462,&
139789,B
179024,-
192179,0
148349,+
126124,W
81349,M
168455,,
14286,o
130572,O
188164,*
102481,B
177405,,
37179,O
121171,B
87995,&
212155,=
145034,W
153206,%
158993,B
221052,o
16305,O
115446,B
214932,,
203317,W
133803,B
76554,M
112860,*
172110,.
122906,-
122089,W
71717,M
123465,%
49885,#
42356,@
218070,-
194051,W
16491,=
148805,.
59786,B
146750,M
22355,B
51422,&
120301,+
212242,M
14411,B
99942,=
160655,@
195868,W
164376,B
83572,@
83825,;
23164,*
118563,.
22340,$
25305,%
96706,B
603,&
176327,+
15944,*
192534,+
134805,:
127714,%
161338,+
94875,M
39155,&
195266,o
7397,O
33535,B
184314,:
116280,+
229032,O
66622,&
117001,&
73992,@
71705,&
202681,0
110279,:
7662,#
93688,B
23554,%
26212,W
214944,;
97725,B
10230,+
164908,W
146002,,
72972,=
87858,B
166723,B
104091,*
91062,&
121828,o
135846,#
130316,,
36250,M
178016,-
15843,0
61782,B
30533,#
70524,B
130890,,
199119,-
199591,:
159852,M
211837,+
175356,,
69600,;
128014,B
24708,%
218318,o
50965,B
111827,.
58162,&
178349,*
139115,@
178319,B
96104,$
135049,@
177252,B
135023,%
13706,+
222495,*
181959,#
147120,,
132734,#
217776,#
19059,;
96271,B
128391,&
201575,+
42024,M
116265,*
189494,+
28574,@
155881,-
58022,0
33052,M
204535,o
68607,+
20178,:
186772,+
88389,&
29148,%
104182,B
56507,;
60169,W
215042,;
10659,#
143314,&
32734,0
32003,M
145564,$
212345,;
70782,B
225138,+
48501,.
159349,B
22248,$
178478,-
33435,@
174345,-
156446,+
106847,M
91901,B
106517,B
144155,$
51725,&
99207,B
12320,O
230636,o
131324,B
93758,W
95498,o
156020,+
44042,#
209624,,
190058,+
147840,B
213436,*
92603,W
216783,O
123654,W
189029,@
231854,$
50327,$
113853,$
24185,#
99803,B
31120,#
5176,W
134260,:
111861,+
42716,*
182560,B
150023,B
147195,+
27619,#
35160,%
191499,,
40344,&
105832,B
50705,W
9705,O
57313,M
67271,M
62364,W
188841,.
66048,B
135102,W
58558,+
202287,0
155577,@
186243,.
214224,*
110785,B
167555,B
164120,+
180198,.
176044,-
163631,+
171863,%
146527,O
148117,$
102327,B
34737,@
140387,.
73896,B
100205,B
166066,B
203792,B
131963,#
229124,:
188527,;
85827,M
196127,+
189449,=
186286,;
21565,=
201862,$
112585,+
178336,B
95395,$
112466,%
36260,B
192703,%
225799,+
59448,@
59038,&
234029,o
152988,B
142109,-
131322,B
198577,B
116977,B
131865,O
23681,o
126133,#
44360,o
164242,$
200331,o
141618,B
17039,;
81274,&
99109,B
91835,B
106162,@
109535,B
103496,+
22168,%
146510,&
169424,B
8314,B
192048,*
219599,0
8927,B
179933,+
20188,M
56846,+
45596,*
54081,:
217276,*
149844,M
215192,+
1777,+
102847,B
122593,B
90334,W
60758,$
230629,+
115791,-
191543,-
56387,W
67133,#
131269,;
146249,@
191934,+
207948,*
226036,,
113023,B
153128,#
142564,#
40774,B
29210,#
143155,O
170755,B
96667,B
53219,%
136126,+
105146,&
186832,%
233817,-
210274,;
208786,+
90014,B
64856,B
226121,-
9334,O
220548,O
30819,O
77885,M
157596,*
195497,;
90186,$
191164,;
220253,-
127785,.
216547,%
191045,0
234140,.
106674,B
118764,.
115756,.
201515,*
62532,B
167636,.
46827,.
28110,+
110580,%
157187,+
107762,B
196495,-
68357,&
137140,B
51305,*
95261,B
23390,#
193053,*
176208,o
171010,*
35216,B
98706,$
91393,B
216499,+
196539,#
227823,o
59538,B
158831,B
75551,B
10948,$
68367,&
92207,0
70353,+
42797,-
152489,o
113983,@
44222,,
123903,B
214590,,
38663,@
126832,O
190595,%
57250,M
163427,*
27800,W
121154,*
138319,B
225351,+
26175,@
180010,B
128340,B
82326,$
228708,=
79348,B
94950,+
22033,o
10850,:
211840,=
44963,#
13236,$
89625,B
211233,+
29783,%
117410,O
172450,B
147801,@
54969,-
156153,+
89655,&
194370,+
133977,B
101496,O
86584,@
98504,+
7886,B
98776,&
234031,O
182655,,
74514,M
102242,B
189460,W
32781,+
89830,@
158670,:
216602,:
125101,B
87656,B
46139,@
115736,M
29075,B
147568,M
146978,#
53137,B
182557,#
35695,&
33057,M
10904,=
28244,-
147573,%
190739,0
211452,$
168010,B
215286,;
142788,O
167709,*
150166,B
229952,*
8470,O
18179,+
205618,B
105358,W
3814,@
18861,B
173991,;
26120,B
83066,#
227677,*
97748,M
169410,@
139841,.
148975,M
104689,%
146489,B
123934,$
4126,=
148739,*
72551,*
177569,B
196156,&
9000,B
47634,&
5617,B
52899,M
146475,&
153800,+
157145,+
43902,%
121328,%
48987,&
28373,$
131614,=
33073,W
18945,W
234790,+
193504,*
61586,.
217527,-
229145,+
203834,@
134553,B
44989,@
194367,=
64817,B
98822,*
134743,W
43261,O
227613,:
227056,o
139556,M
164370,+
131021,B
48266,$
151755,B
176628,#
153371,M
225376,*
69428,&
67018,B
189603,.
41627,+
206504,,
149563,B
112176,B
164564,#
33390,;
113060,B
225497,*
42305,%
213042,;
72425,;
100755,B
42594,&
214521,+
91557,&
107241,+
122853,M
101405,B
232167,.
127162,W
200809,@
162850,M
135834,#
151515,*
153295,:
175974,B
159155,B
135021,%
63169,&
169020,$
171727,.
206534,#
128252,&
208794,B
145840,%
209295,B
186344,B
99686,@
197228,+
15366,;
52902,M
82615,+
198803,o
111428,$
49541,%
230630,=
174071,#
89472,@
35959,B
95555,B
114410,B
66871,B
119390,B
96651,+
190915,.
183020,@
29341,o
187788,.
899,B
36666,%
154431,$
99600,B
196947,:
182799,&
73425,@
43300,O
190823,-
81066,$
197056,+
121344,$
7989,+
83196,+
211556,#
136276,0
218589,#
103156,B
233507,-
25957,o
218173,o
201924,$
191699,+
118903,#
70957,+
49865,%
121922,.
114436,B
165943,:
27897,W
61903,B
154742,,
125729,B
110368,B
224116,*
98663,W
197939,$
161416,%
69617,:
187912,@
215340,*
125414,O
10817,o
83917,B
213097,,
109892,B
46782,*
66114,W
76600,B
132899,.
100488,&
193185,&
99350,B
233742,;
211424,:
165350,B
198835,o
162627,+
203914,0
154706,&
58800,&
211857,o
62458,*
53368,M
230939,-
133954,%
2862,%
111794,B
47776,0
56908,+
83771,.
204344,B
55824,0
144709,B
55966,:
121496,$
36278,0
178331,*
43213,M
21221,&
60266,o
130202,B
80444,,
184914,.
114944,B
127521,.
169117,=
26483,o
208804,#
388,+
115493,M
192964,M
229784,B
136553,-
183349,;
124716,,
209623,:
152838,B
28106,#
224697,+
228712,-
20747,@
67666,M
47134,:
148406,%
199465,O
172536,%
37941,B
72257,$
181316,.
90119,B
113231,M
72389,B
151740,O
149567,B
202973,=
95088,$
140056,0
97308,$
106523,W
143434,#
12614,o
23628,&
75940,0
232022,+
156460,M
40957,$
84544,B
135795,*
228182,:
55415,,
58081,&
232254,,
68777,-
134205,o
210665,*
143944,$
194442,O
167580,$
89975,o
90706,B
96654,B
158440,B
91374,@
160923,:
210335,*
152901,B
98127,&
4292,0
207027,.
229949,+
204627,W
80339,O
81659,B
118378,B
170103,M
205602,B
167758,M
163130,.
101990,B
163647,B
226662,0
188237,#
212305,#
86991,W
117878,=
19103,%
189426,O
154558,+
223409,0
206491,.
155437,B
23360,B
